oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy
1.058,0.387,36.981,118.422,0.33,13270.84,,,,,7.914,52.718
1.154,0.427,37.408,159.997,0.44,13602.591,,,,,10.552,58.756
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,12.195,72.021,12.195,,
,,,,,,151.691,18.499,176.624,30.693,,
,,,,,,60.377,18.532,275.997,49.225,,
,,,,,,24.706,12.162,335.396,61.387,,
,,,,,,10.68,6.556,361.961,67.943,,
,,,,,,-5.387,-3.66,333.896,64.282,,
,,,,,,16.216,10.424,378.109,74.706,,
,,,,,,48.837,36.485,548.37,111.191,,
,,,,,,4.974,5.531,561.006,116.722,,
,,,,,,-9.204,-10.743,496.801,105.979,,
,,,,,,-2.186,-2.316,473.176,103.662,,
,,,,,,-6.704,-6.949,429.614,96.713,,
,,,,,,-5.13,-4.961,398.798,91.752,,
,,,,,,3.514,3.224,405.046,94.976,,
,,,,,,-5.488,-5.212,374.048,89.764,,
,,,,,,3.871,3.475,378.588,93.238,,
,,,,,,0.897,0.836,372.056,94.074,,
,,,,,,-1.935,-1.82,355.371,92.255,,
,,,,,,31.831,29.366,456.652,121.62,,
,,,,,,21.7,26.391,541.591,148.012,,
,,,,,,69.144,102.341,893.077,250.352,,
,,,,,,18.23,45.639,1028.793,295.992,,
,,,,,,13.677,40.482,1140.149,336.474,,
,,,,,,13.695,46.081,1263.728,382.555,,
,,,,,,4.462,17.07,1281.547,399.625,,
,,,,,,10.943,43.73,1378.079,443.355,,
,,,,,,16.667,73.893,1562.164,517.248,,
,,,,,,4.258,22.023,1583.068,539.271,,
,,,,,,-0.025,-0.134,1537.255,539.138,,
,,,,,,1.031,5.559,1510.534,544.696,,
,,,,,,0.8,4.359,1482.128,549.056,,
,,,,,,8.07,44.308,1558.386,593.363,,
,,,45.711,17.87,,13.45,79.809,1721.975,673.173,22.174,
,,,47.587,19.1,,6.473,43.576,1785.756,716.749,22.122,
,,,49.909,20.63,,6.969,49.947,1854.835,766.696,23.125,
,,,52.983,22.57,,1.527,11.704,1827.293,778.4,24.634,
,,,54.481,23.88,,-0.366,-2.85,1769.388,775.55,24.345,
,,,57.757,26.05,,-2.487,-19.292,1676.748,756.258,24.711,
,,,61.961,28.79,,-1.489,-11.258,1603.38,745.001,25.97,
,,,59.617,28.53,,4.213,31.388,1622.35,776.389,24.809,
,,,63.726,31.38,,-4.599,-35.705,1504.169,740.684,26.341,
,,,59.748,30.27,,-0.609,-4.514,1453.069,736.169,24.459,
,,,55.356,28.85,,-2.078,-15.296,1383.188,720.873,21.849,
,,,47.609,25.52,,-23.498,-169.389,1028.823,551.484,20.006,
,,,44.554,24.54,,-40.625,-224.043,594.492,327.441,19.789,
,,,38.857,21.95,,-3.397,-11.123,559.962,316.318,18.348,
,,,38.063,22.04,,-2.307,-7.298,533.679,309.02,18.049,
,,,40.182,23.86,,-16.21,-50.093,436.051,258.927,20.096,
,,,41.108,25.06,,-29.934,-77.507,297.598,181.42,20.288,
,,,41.952,26.27,,27.58,50.035,369.626,231.455,20.843,
,,,38.746,24.93,,10.199,23.606,396.414,255.061,19.214,
,,,37.528,24.83,,10.584,26.995,426.302,282.056,19.093,
,,,34.619,23.55,,-2.539,-7.163,404.101,274.893,17.611,
,,,35.061,24.5,,5.301,14.571,414.241,289.464,17.881,
,,,,,,-1.697,-4.911,396.541,284.553,,
,,,,,,,,10.191,5.292,,
,,,,,,63.736,3.373,16.575,8.664,,
,,,,,,-25.906,-2.245,12.19,6.42,,
,,,,,,104.891,6.734,24.773,13.154,,
,,,,,,19.275,2.535,29.307,15.689,,
,,,,,,21.127,3.315,35.208,19.003,,
,,,,,,2.02,0.384,35.623,19.387,,
,,,,,,17.397,3.373,41.473,22.76,,
,,,,,,6.949,1.582,43.984,24.342,,
,,,,,,15.337,3.733,50.358,28.075,,
,,,,,,-3.024,-0.849,48.528,27.226,,
,,,,,,10.124,2.756,53.163,29.982,,
,,,,,,0.0,0.0,52.938,29.982,,
,,,,,,11.482,3.442,58.83,33.425,,
,,,,,,5.706,1.907,61.988,35.332,,
,,,,,,4.641,1.64,64.656,36.972,,
,,,,,,12.457,4.605,72.481,41.577,,
,,,,,,9.594,3.989,79.197,45.566,,
,,,,,,8.167,3.722,85.366,49.288,,
,,,,,,16.966,8.362,99.351,57.65,,
,,,,,,10.067,5.803,108.64,63.453,,
,,,,,,13.178,8.362,121.998,71.815,,
,,,,,,10.138,7.28,133.147,79.096,,
,,,,,,17.35,13.723,154.63,92.819,,
,,,,,,9.209,8.548,167.116,101.367,,
,,,,,,4.153,4.21,172.242,105.577,,
,,,,,,1.366,1.442,172.769,107.019,,
,,,,,,13.475,14.421,193.994,121.44,,
,,,,,,10.534,12.793,212.173,134.233,,
,,,,,,6.281,8.432,222.972,142.665,,
,,,,,,2.527,3.605,225.873,146.271,,
,,,,,,-5.144,-7.525,211.534,138.746,,
,,,,,,9.849,13.665,229.251,152.411,,
,,,,,,8.279,12.619,244.742,165.03,,
,,,,,,7.245,11.956,258.777,176.985,,
,,,,,,-0.388,-0.686,254.142,176.299,,
,,,,,,7.144,12.595,268.46,188.894,,
,,,,,,17.719,33.471,311.574,222.366,,
,,,,,,1.172,2.605,310.775,224.971,,
,,,,,,2.068,4.652,313.347,229.623,,
,,,,,,-3.429,-7.874,299.49,221.749,,
,,,,,,-14.675,-32.541,253.378,189.208,,
,,,,,,-10.48,-19.829,225.335,169.379,,
,,,,,,22.899,38.786,275.708,208.165,,
,,,,,,1.777,3.698,279.467,211.864,,
,,,,,,9.25,19.597,304.028,231.46,,
,,,,,,7.663,17.736,325.792,249.196,,
,,,,,,8.858,22.074,352.747,271.27,,
,,,,,,36.922,100.158,480.212,371.427,,
,,,,,,13.48,50.067,540.124,421.494,,
,,,,,,17.469,73.63,627.01,495.124,,
,,,,,,-33.545,-166.088,407.9,329.036,,
,,,,,,-52.944,-174.206,187.827,154.83,,
,,,,,,13.438,20.806,208.443,175.636,,
,,,,,,18.964,33.308,242.493,208.945,,
,,,,,,77.14,161.18,419.824,370.125,,
,,,,,,34.014,125.895,549.726,496.02,,
,,,,,,31.109,154.307,704.03,650.326,,
,,,,,,13.275,86.329,779.004,736.656,,
,,,,,,13.101,96.506,860.386,833.162,,
,,,,,,24.449,203.7,1045.179,1036.861,,
,,,,,,17.175,178.078,1195.579,1214.94,,
,,,,,,15.169,184.289,1344.169,1399.229,,
,,,,,,10.642,148.899,1451.656,1548.127,,
,,,,,,13.569,210.061,1609.224,1758.188,,
,,531.817,,,475.409,12.497,219.716,1768.116,1977.904,,47.806
12.278,65.297,597.114,,,521.614,16.072,317.891,2005.509,2295.795,,50.504
4.594,27.43,624.544,,,533.085,13.825,317.394,2230.512,2613.189,,50.626
9.302,58.097,682.64,,,569.208,7.221,188.71,2336.317,2801.899,,51.294
7.427,50.697,733.338,,,597.274,23.664,663.042,2822.053,3464.941,,50.899
7.246,53.135,786.473,,,625.805,24.127,835.984,3422.297,4300.925,,52.426
5.837,45.907,832.379,,,647.535,13.008,559.468,3781.06,4860.393,,53.377
6.105,50.813,883.192,,,671.554,14.21,690.671,4220.871,5551.064,,53.795
9.691,85.592,968.784,,,719.454,14.316,794.667,4712.568,6345.731,,55.268
1.227,11.888,980.672,,,711.301,2.926,185.691,4737.367,6531.422,,53.189
8.826,86.549,1067.222,,,756.073,-10.212,-667.012,4154.639,5864.41,,52.46
5.913,63.101,1130.323,,,782.256,12.256,718.736,4555.96,6583.146,,52.543
11.198,126.568,1256.891,,,849.61,1.249,82.217,4505.53,6665.363,,53.198
5.45,68.502,1325.393,,,874.885,-4.452,-296.71,4203.914,6368.653,,53.491
7.722,102.345,1427.738,,,920.113,-14.905,-949.252,3492.561,5419.401,,53.101
2.045,29.195,1456.933,,,915.944,-22.361,-1211.81,2645.227,4207.591,,52.168
4.922,71.717,1528.65,,,936.797,-9.684,-407.454,2328.825,3800.137,,50.498
5.955,91.034,1619.684,,,967.869,11.725,445.576,2537.096,4245.714,,51.292
8.513,137.883,1757.567,,,1024.819,4.311,183.021,2582.348,4428.734,,51.617
5.726,100.646,1858.213,,,1057.586,1.46,64.665,2557.378,4493.399,,51.614
51.974,965.792,2824.005,54.359,97.836,1569.06,3.002,134.88,2571.543,4628.279,14.491,40.152
0.555,15.671,2839.676,55.238,101.815,1540.622,-0.944,-43.684,2487.301,4584.595,14.388,39.515
4.427,125.72,2965.396,58.542,110.464,1571.549,4.475,205.167,2538.395,4789.762,14.623,39.411
1.011,29.966,2995.362,55.436,107.043,1551.248,1.853,88.772,2526.511,4878.535,13.316,38.423
3.876,116.105,3111.467,55.66,109.943,1575.211,13.391,653.299,2800.547,5531.834,12.864,38.726
6.492,202.001,3313.468,54.632,110.393,1639.8,6.041,334.153,2903.015,5865.987,12.359,37.269
0.825,27.352,3340.82,49.743,102.772,1616.996,5.58,327.328,2997.637,6193.315,11.162,37.326
-4.129,-137.927,3202.893,41.21,86.963,1517.798,0.244,15.108,2942.069,6208.423,9.426,36.389
-0.144,-4.619,3198.274,38.147,82.159,1484.983,1.322,82.059,2920.718,6290.482,8.748,37.097
1.538,49.176,3247.45,33.952,74.612,1477.757,0.818,51.454,2885.908,6341.936,7.769,37.545
6.23,202.316,3449.767,33.652,75.441,1538.85,1.981,125.612,2885.003,6467.548,7.417,38.131
1.92,66.25,3516.016,34.01,77.742,1538.177,1.64,106.082,2875.814,6573.629,7.445,37.775
6.858,241.113,3757.129,35.098,81.786,1612.358,0.911,59.913,2846.76,6633.542,7.495,39.228
0.958,36.005,3793.134,31.825,75.585,1597.064,1.214,80.526,2826.896,6714.069,6.584,38.565
3.165,120.039,3913.173,33.766,81.712,1617.017,-4.47,-300.088,2650.411,6413.981,6.735,38.187
3.152,123.359,4036.532,67.383,166.14,1637.145,6.619,424.524,2773.575,6838.505,11.891,37.885
1.484,59.896,4096.429,65.841,165.38,1630.874,-1.777,-121.513,2674.176,6716.992,11.356,37.502
1.096,44.899,4141.328,64.886,165.91,1619.629,-2.101,-141.156,2571.74,6575.836,10.851,36.665
1.085,44.931,4186.259,65.614,170.7,1609.112,7.109,467.445,2707.292,7043.282,10.59,35.79
5.194,217.448,4403.707,65.666,173.8,1663.833,5.216,367.375,2799.936,7410.656,10.064,35.504
2.147,94.534,4498.24,68.615,184.67,1671.334,0.439,32.566,2765.551,7443.223,10.298,34.756
3.339,150.211,4648.452,70.039,191.59,1699.324,0.083,6.212,2723.272,7449.435,10.163,34.59
5.312,246.928,4895.38,67.661,188.07,1761.189,0.471,35.09,2692.674,7484.525,9.486,34.279
3.309,161.993,5057.373,77.554,218.99,1791.037,2.01,150.446,2703.877,7634.971,10.731,34.212
2.094,105.886,5163.259,78.109,224.04,1800.104,-2.81,-214.566,2587.028,7420.405,10.563,34.063
1.451,74.914,5238.173,72.612,211.6,1797.503,3.571,264.957,2637.267,7685.362,9.158,33.084
3.69,193.264,5431.438,81.903,242.48,1834.579,-2.203,-169.34,2538.69,7516.022,9.834,32.671
3.898,211.691,5643.129,82.382,247.72,1876.684,-5.736,-431.084,2356.173,7084.938,9.496,32.967
1.533,86.512,5729.641,93.059,284.12,1876.646,-4.221,-299.046,2222.602,6785.891,10.413,32.802
0.206,11.83,5741.47,82.494,255.66,1852.611,0.699,47.401,2204.911,6833.292,8.787,31.701
2.469,141.781,5883.251,82.351,258.99,1870.689,0.915,62.526,2192.654,6895.819,8.579,31.848
5.17,304.16,6187.411,73.769,235.39,1939.068,3.077,212.176,2227.569,7107.995,7.378,32.157
2.853,176.537,6363.948,65.844,213.12,1966.151,1.557,110.681,2230.22,7218.675,6.364,31.961
1.815,115.529,6479.478,59.409,194.97,1974.338,-3.096,-223.456,2131.488,6995.219,5.5,30.888
1.325,85.882,6565.36,57.903,192.59,1973.92,-11.202,-783.596,1867.567,6211.624,5.281,30.265
-9.574,-628.589,5936.771,54.818,184.72,1761.806,-8.665,-538.228,1683.646,5673.396,5.138,28.416
3.57,211.917,6148.687,59.826,204.07,1802.586,0.092,5.198,1664.77,5678.594,5.291,27.891
8.504,522.881,6671.568,16.992,58.571,1935.454,0.173,9.803,1650.231,5688.396,1.587,29.07
,,9.832,,,29813.74,,,,,,23.52
13.803,1.357,11.19,,,33588.703,,,,,,27.934
10.443,1.168,12.358,,,36827.352,,,,,,31.325
10.387,1.284,13.642,,,40472.781,,,,,,31.971
10.724,1.463,15.105,,,44650.078,,,,,,32.893
6.083,0.919,16.023,,,47217.039,,,,,,33.605
4.106,0.658,16.681,,,48778.48,,,,,,36.387
5.009,0.836,17.517,,,50614.766,,,,,,37.053
11.121,1.948,19.465,,,55741.695,,,,,,38.84
-10.07,-1.96,17.505,,,49814.703,,,,,,34.395
-10.812,-1.893,15.612,,,44142.531,,,,,,36.929
8.296,1.295,16.907,,,47505.527,,,,,,39.929
-1.626,-0.275,16.632,,,46423.754,,,,,,42.084
0.707,0.118,16.75,,,46389.164,,,,,,40.737
-7.312,-1.225,15.525,,,42776.262,,,,,,36.734
-16.341,-2.537,12.988,,,35706.965,,,0.0,0.0,,33.336
-3.899,-0.506,12.482,,,34245.336,,0.0,0.0,0.0,,37.458
-1.084,-0.135,12.347,,,33823.617,,0.0,0.0,0.0,,39.546
-4.762,-0.588,11.759,,,32175.762,,0.0,0.0,0.0,,40.29
0.177,0.021,11.779,,,32202.766,,0.0,0.0,0.0,,37.461
6.27,0.739,12.518,,,34157.879,,0.0,0.0,0.0,,38.769
8.929,1.118,13.636,,,37035.168,,0.0,0.0,0.0,,43.2
13.352,1.821,15.456,,,41713.191,,0.0,0.0,0.0,,51.812
2.65,0.41,15.866,,,42485.887,,0.0,0.0,0.0,,51.897
9.901,1.571,17.437,,,46255.789,,0.0,0.0,0.0,,49.653
9.684,1.689,19.125,1337.617,0.51,50161.215,,0.0,0.0,0.0,82.258,51.479
16.512,3.158,22.283,1501.016,0.58,57667.805,,0.0,0.0,0.0,82.857,55.807
2.915,0.65,22.933,1404.767,0.55,58573.039,,0.0,0.0,0.0,83.333,57.271
-0.281,-0.064,22.868,1436.836,0.57,57645.758,,0.0,0.0,0.0,85.075,56.369
-0.113,-0.026,22.842,1069.521,0.43,56815.07,,0.0,0.0,0.0,72.881,58.555
-6.267,-1.432,21.411,564.225,0.23,52524.086,,0.0,0.0,0.0,46.939,63.094
3.576,0.766,22.177,435.622,0.18,53669.938,,0.0,0.0,0.0,40.0,63.544
4.43,0.982,23.159,310.698,0.13,55349.387,,0.0,0.0,0.0,31.707,67.798
4.025,0.932,24.091,70.825,0.03,56874.941,,0.0,0.0,0.0,8.108,73.03
6.842,1.648,25.739,69.873,0.03,59949.473,,0.0,0.0,0.0,8.333,73.837
7.27,1.871,27.611,68.865,0.03,63380.73,,0.0,0.0,0.0,7.5,74.214
6.158,1.7,29.311,67.988,0.03,66426.539,,0.0,0.0,0.0,3.448,73.522
1.903,0.558,29.869,67.277,0.03,66982.445,,0.0,0.0,0.0,1.071,68.535
7.359,2.198,32.067,66.467,0.03,71046.367,,0.0,0.0,0.0,1.075,70.162
13.424,4.305,36.371,65.531,0.03,79448.539,,0.0,0.0,0.0,0.89,70.242
2.709,0.985,37.357,64.534,0.03,80359.703,,0.0,0.0,0.0,0.896,71.084
-4.91,-1.834,35.522,84.674,0.04,75195.133,,0.0,0.0,0.0,1.13,68.806
-2.667,-0.947,34.575,83.355,0.04,72049.781,,0.0,0.0,0.0,1.254,68.977
0.793,0.274,34.849,81.859,0.04,71318.555,,0.0,0.0,0.0,1.471,70.034
-6.383,-2.224,32.625,80.341,0.04,65528.457,,0.0,0.0,0.0,1.27,68.55
4.727,1.542,34.167,98.605,0.05,67380.977,,0.0,0.0,0.0,1.543,68.177
2.114,0.722,34.89,115.784,0.06,67327.438,,0.0,0.0,0.0,2.273,71.464
-3.488,-1.217,33.673,113.08,0.06,63462.066,,0.0,0.0,0.0,2.174,70.22
-1.664,-0.56,33.112,110.483,0.06,60972.59,,0.0,0.0,0.0,3.261,72.468
-3.609,-1.195,31.917,107.899,0.06,57397.5,,0.0,0.0,0.0,3.141,72.09
-1.76,-0.562,31.355,122.933,0.07,55066.074,,0.0,0.0,0.0,5.224,72.861
-0.137,-0.043,31.313,119.996,0.07,53676.648,,0.0,0.0,0.0,8.861,73.747
4.672,1.463,32.776,134.163,0.08,54965.898,,,,,8.889,73.894
5.807,1.903,34.679,131.596,0.08,57045.168,,,,,8.333,74.689
1.089,0.378,35.057,129.036,0.08,56544.535,,,,,7.477,74.134
-18.933,-6.637,28.419,111.04,0.07,45081.062,,,,,5.738,70.174
7.668,2.179,30.598,109.49,0.07,47860.164,,,,,5.691,70.707
-7.851,-2.402,28.196,108.091,0.07,43539.391,,,,,6.195,72.164
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,14.8,0.24,,,0.0,0.0,0.0,30.769,
,,,21.544,0.36,,,0.0,0.0,0.0,40.449,
,,,19.173,0.33,,,0.0,0.0,0.0,37.931,
,,,22.004,0.39,,,0.0,0.0,0.0,39.394,
,,,25.752,0.47,,,0.0,0.0,0.0,42.727,
,,,25.01,0.47,,,0.0,0.0,0.0,42.342,
,,,25.839,0.5,,,0.0,0.0,0.0,44.248,
,,,23.589,0.47,,,0.0,0.0,0.0,39.831,
,,,26.324,0.54,,,0.0,0.0,0.0,43.902,
,,,23.678,0.5,,,0.0,0.0,0.0,40.65,
,,,28.531,0.62,,,0.0,0.0,0.0,46.97,
,,,22.373,0.5,,,0.0,0.0,0.0,37.313,
,,,31.35,0.72,,,0.0,0.0,0.0,42.353,
,,,33.491,0.79,,,0.0,0.0,0.0,42.703,
,,,34.275,0.83,,,0.0,0.0,0.0,42.132,
,,,34.204,0.85,,,0.0,0.0,0.0,41.262,
,,,33.723,0.86,,,0.0,0.0,0.0,42.574,
,,,42.416,1.11,,,,,,50.455,
,,,38.739,1.04,,,,,,45.815,
,,,32.325,0.89,,,,,,44.279,
,,,36.847,1.04,,,,,,52.792,
,,,38.388,1.11,,,,,,53.11,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,13.358,0.15,,,0.0,0.0,0.0,12.097,
,,,13.045,0.15,,,0.0,0.0,0.0,11.905,
,,,13.577,0.16,,,0.0,0.0,0.0,12.03,
,,,9.927,0.12,,,0.0,0.0,0.0,8.889,
,,,12.086,0.15,,,0.0,0.0,0.0,10.067,
,,,10.976,0.14,,,0.0,0.0,0.0,9.15,
,,,10.672,0.14,,,0.0,0.0,0.0,8.974,
,,,10.374,0.14,,,0.0,0.0,0.0,8.805,
,,,7.92,0.11,,,0.0,0.0,0.0,6.358,
,,,9.092,0.13,,,0.0,0.0,0.0,7.602,
,,,8.832,0.13,,,0.0,0.0,0.0,6.633,
,,,8.583,0.13,,,0.0,0.0,0.0,6.468,
,,,8.343,0.13,,,0.0,0.0,0.0,6.22,
,,,8.112,0.13,,,0.0,0.0,0.0,6.22,
,,,7.889,0.13,,,0.0,0.0,0.0,5.882,
,,,7.675,0.13,,,0.0,0.0,0.0,5.882,
,,,8.618,0.15,,,0.0,0.0,0.0,6.818,
,,,10.626,0.19,,,,,,9.091,
,,,10.889,0.2,,,,,,12.195,
,,,10.6,0.2,,,,,,11.765,
,,,10.838,0.21,,,,,,12.281,
,,,11.061,0.22,,,,,,15.493,
,,,,,,,,0.0,0.0,,
