gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy
-1.38,-5.835,416.93,1301.833,55.38,9800.897,15.51,171.072,29948.699,1274.019,18.141,22.131
17.193,71.684,488.614,1335.999,57.82,11290.011,14.678,187.005,33758.672,1461.024,18.928,25.13
-3.676,-17.959,470.655,1269.866,55.79,10712.84,-0.163,-2.384,33200.887,1458.64,18.231,25.762
-6.975,-32.827,437.828,1127.392,50.16,9840.593,1.616,23.572,33314.066,1482.212,16.551,23.95
3.347,14.652,452.481,1027.886,46.295,10046.448,3.1,45.942,33929.664,1528.153,14.547,23.888
,,,,20.75,,,,,,8.527,
,,,,29.99,,,,,,11.634,
,,,,35.34,,,,,,13.494,
,,,,35.15,,,,,,13.447,
,,,,32.47,,,,,,11.894,
,,,,29.12,,,,,,10.945,
,,,,32.46,,,,,,11.987,
,,,,39.73,,,,,,14.141,
,,,,42.85,,,,,,15.256,
,,,,46.23,,,,,,16.168,
,,,,50.8,,,,,,17.737,
,,,,52.61,,,,,,17.919,
,,,,54.1,,,,,,18.915,
,,,,55.53,,,,,,19.675,
,,,,57.69,,,,,,19.569,
,,,,51.26,,,,,,17.995,
,,,,51.16,,,,,,17.047,
,,,,58.35,,,,,,19.158,
,,,,55.38,,,,,,18.141,
,,,,57.82,,,,,,18.928,
,,,,55.79,,,,,,18.231,
,,,,50.16,,,,,,16.551,
,,,,52.99,,,,,,17.197,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,3.025,,,3314.612,,3.025,3314.612,3.025,,
68.224,2.064,5.089,,,5283.099,68.224,2.064,5283.099,5.089,,
26.944,1.371,6.461,,,6349.886,26.944,1.371,6349.886,6.461,,
17.87,1.155,7.615,,,7079.931,17.87,1.155,7079.931,7.615,,
9.406,0.716,8.332,,,7319.405,9.406,0.716,7319.405,8.332,,
24.208,2.017,10.349,,,8590.729,24.208,2.017,8590.729,10.349,,
25.683,2.658,13.007,,,10214.692,25.683,2.658,10214.692,13.007,,
27.319,3.553,16.56,,,12236.569,27.319,3.553,12236.569,16.56,,
16.904,2.799,19.359,,,13411.591,16.904,2.799,13411.591,19.359,,
12.025,2.328,21.687,,,14143.474,12.025,2.328,14143.474,21.687,,
0.63,0.137,21.824,,,13442.829,0.63,0.137,13442.829,21.824,,
3.779,0.825,22.648,,,13214.891,3.779,0.825,13214.891,22.648,,
8.073,1.828,24.477,,,13564.06,8.073,1.828,13564.06,24.477,,
1.386,0.339,24.816,,,13094.194,1.386,0.339,13094.194,24.816,,
9.305,2.309,27.125,,,13663.452,9.305,2.309,13663.452,27.125,,
-4.031,-1.093,26.032,,,12564.398,-4.031,-1.093,12564.398,26.032,,
4.707,1.225,27.257,,,12774.701,4.707,1.225,12774.701,27.257,,50.03
22.332,6.087,33.344,,,15346.991,40.076,10.924,17573.068,38.181,,52.245
9.26,3.088,36.432,,,16485.189,8.121,3.101,18679.707,41.281,,55.643
15.61,5.687,42.119,,,18756.217,13.744,5.674,20910.018,46.955,,62.429
4.274,1.8,43.919,,,19265.01,3.834,1.8,21386.562,48.756,,63.485
7.089,3.113,47.032,,,20337.297,5.393,2.63,22219.545,51.385,,59.821
63.189,29.719,76.752,3651.471,8.56,32740.176,100.858,51.826,44027.125,103.211,100.0,
9.804,7.525,84.276,3853.191,9.15,35489.855,49.448,51.035,64955.289,154.246,100.0,
4.753,4.006,88.282,4039.668,9.71,36728.02,7.906,12.195,69244.727,166.441,100.0,
7.889,6.964,95.246,4141.301,10.07,39170.023,10.162,16.914,75404.945,183.355,100.0,
-9.251,-8.811,86.435,4378.539,10.81,35010.02,1.756,3.22,75571.461,186.575,100.0,
24.699,21.348,107.783,4727.254,11.89,42852.645,11.748,21.919,82893.531,208.494,100.0,
11.667,12.575,120.358,5178.369,13.26,47002.75,16.509,34.421,94864.344,242.915,100.0,
1.053,1.267,121.625,5111.858,13.32,46676.328,1.297,3.151,94433.203,246.065,100.0,
10.014,12.179,133.804,5612.909,14.88,50472.453,-1.911,-4.702,91044.984,241.363,100.0,
1.248,1.67,135.474,6209.354,16.75,50221.27,-0.921,-2.223,88650.93,239.14,100.0,
20.915,28.334,163.808,6464.451,18.63,56840.133,7.459,17.838,89169.039,256.978,100.0,
10.387,17.015,180.824,6411.209,20.56,56386.152,5.565,14.301,84592.664,271.279,100.0,
9.032,16.332,197.156,6652.364,23.52,55763.309,4.402,11.941,80105.531,283.22,100.0,
10.205,20.12,217.275,6463.719,24.67,56927.742,8.7,24.639,80661.297,307.859,100.0,
-1.902,-4.133,213.143,6829.169,27.38,53162.395,-4.667,-14.368,73203.008,293.491,100.0,
8.126,17.32,230.462,7345.321,30.79,54979.52,4.763,13.98,73350.914,307.471,100.0,
-0.817,-1.884,228.578,7314.555,32.17,51972.324,2.375,7.304,71571.008,314.775,100.0,
2.157,4.93,233.509,7477.125,33.96,51412.668,2.687,8.459,71167.898,323.234,99.941,
7.047,16.456,249.965,7704.579,35.45,54326.504,12.403,40.092,78964.094,363.326,99.944,
0.0,0.001,249.965,7827.896,36.03,54307.629,0.984,3.576,79713.312,366.902,99.945,
3.677,9.192,259.157,7529.593,34.21,57040.336,0.655,2.402,81283.523,369.304,99.621,
7.915,20.512,279.669,8052.253,36.4,61867.227,8.944,33.032,89003.047,402.336,99.562,
1.957,5.474,285.143,8069.838,36.93,62308.609,4.621,18.592,91980.031,420.928,99.569,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.437,10.657,0.437,,
,,,,,,397.436,1.738,51.922,2.175,,
,,,,,,49.485,1.076,75.942,3.251,,
,,,,,,23.448,0.762,91.637,4.013,,
,,,,,,21.508,0.863,108.743,4.876,,
,,,,,,45.517,2.22,154.415,7.096,,
,,,,,,21.643,1.536,183.418,8.632,,
,,,,,,23.247,2.007,220.889,10.638,,
,,,,,,25.29,2.69,270.225,13.329,,
,,,,,,25.736,3.43,331.52,16.759,,
,,14.771,,,284.928,18.328,3.072,382.526,19.831,,17.964
13.002,1.92,16.692,,,313.756,13.002,2.578,421.228,22.409,,20.149
16.658,2.781,19.472,,,356.439,16.658,3.733,478.532,26.142,,21.23
12.221,2.38,21.852,,,389.346,12.221,3.195,522.71,29.337,,20.985
23.195,5.068,26.92,,,466.746,23.194,6.805,626.622,36.142,,25.729
8.111,2.184,29.104,,,490.867,-19.472,-7.038,490.867,29.104,,28.27
-9.425,-2.743,26.361,,,433.007,-9.425,-2.743,433.007,26.361,,27.392
6.177,1.628,27.989,,,447.759,6.177,1.628,447.759,27.989,,31.263
14.171,3.966,31.955,,,497.085,14.171,3.966,497.085,31.955,,33.407
14.685,4.693,36.648,,,554.023,14.685,4.693,554.023,36.648,,35.366
3.896,1.428,38.076,,,558.897,3.896,1.428,558.897,38.076,,35.003
1.974,0.751,38.827,,,552.855,1.974,0.751,552.855,38.827,,35.149
9.247,3.59,42.418,,,585.471,9.247,3.59,585.471,42.418,,35.481
2.756,1.169,43.587,,,582.797,2.756,1.169,582.797,43.587,,34.05
12.644,5.511,49.098,,,634.281,12.644,5.511,634.281,49.098,,35.185
22.109,10.855,59.953,,,743.612,22.109,10.855,743.612,59.953,,38.742
9.053,5.428,65.381,,,775.844,9.053,5.428,775.844,65.381,,39.296
9.068,5.928,71.309,,,811.915,9.068,5.928,811.915,71.309,,38.862
-1.405,-1.002,70.307,,,771.923,-1.405,-1.002,771.923,70.307,,35.843
2.613,1.837,72.144,,,767.458,2.613,1.837,767.458,72.144,,34.753
2.083,1.503,73.647,,,758.297,2.083,1.503,758.297,73.647,,33.758
7.256,5.344,78.991,,,785.054,7.256,5.344,785.054,78.991,,34.16
7.082,5.594,84.585,,,811.363,7.082,5.594,811.363,84.585,,32.61
6.022,5.093,89.679,,,830.608,6.022,5.093,830.608,89.679,,32.544
6.611,5.929,95.607,,,856.158,6.611,5.929,856.158,95.607,,32.715
6.812,6.513,102.12,,,884.818,6.812,6.513,884.818,102.12,,33.428
8.013,8.183,110.303,,,925.337,8.013,8.183,925.337,110.303,,34.076
-1.893,-2.088,108.216,,,884.297,-1.893,-2.088,884.297,108.216,,31.826
15.123,16.366,124.582,,,992.317,15.123,16.366,992.317,124.582,,33.106
1.944,2.421,127.003,,,982.656,1.944,2.421,982.656,127.003,,32.617
2.564,3.257,130.26,,,978.534,2.564,3.257,978.534,130.26,,31.718
8.654,11.273,141.533,,,1031.316,8.654,11.273,1031.316,141.533,,32.356
-0.295,-0.417,141.115,,,998.477,-0.295,-0.417,998.477,141.115,,33.37
5.325,7.515,148.63,,,1021.68,5.325,7.515,1021.68,148.63,,32.749
14.045,20.875,169.505,,,1132.34,14.045,20.875,1132.34,169.505,,35.782
5.911,10.02,179.525,192.006,29.64,1162.953,5.911,10.02,1162.953,179.525,46.751,37.111
5.581,10.02,189.545,196.649,31.31,1190.477,5.581,10.02,1190.477,189.545,45.476,38.28
8.414,15.949,205.493,193.247,31.55,1258.667,8.414,15.949,1258.667,205.493,43.553,39.971
24.337,50.01,255.504,190.979,31.87,1531.094,24.337,50.01,1531.094,255.504,41.133,45.632
20.063,51.262,306.766,204.983,34.98,1797.647,20.063,51.262,1797.647,306.766,43.111,49.235
6.303,19.336,326.102,211.272,36.84,1870.149,6.303,19.336,1870.149,326.102,41.102,50.442
2.175,7.093,333.195,219.577,39.1,1871.145,2.175,7.093,1871.145,333.195,41.459,48.903
1.443,4.808,338.003,214.32,38.99,1857.927,1.443,4.808,1857.927,338.003,42.95,46.659
2.389,8.074,346.076,203.946,37.92,1861.305,2.389,8.074,1861.305,346.076,43.224,47.538
0.272,0.941,347.017,210.705,40.06,1825.22,0.272,0.941,1825.22,347.017,43.43,47.047
1.864,6.467,353.484,202.67,39.41,1817.823,1.864,6.467,1817.823,353.484,41.717,47.719
-0.025,-0.087,353.396,205.939,40.9,1779.414,-0.025,-0.087,1779.414,353.396,43.13,47.739
3.559,12.576,365.972,207.808,42.02,1809.9,3.559,12.576,1809.9,365.972,42.834,53.206
-2.764,-10.115,355.857,221.538,45.49,1733.036,-2.764,-10.115,1733.036,355.857,43.353,47.338
-1.683,-5.99,349.867,232.315,48.38,1680.02,-1.683,-5.99,1680.02,349.867,45.072,45.09
4.423,15.475,365.342,240.462,50.73,1731.73,0.174,0.609,1661.264,350.476,45.166,44.78
5.793,21.165,386.507,274.535,58.62,1810.125,-1.053,-3.689,1624.105,346.787,47.408,43.477
5.405,20.889,407.396,265.459,57.44,1882.782,-0.078,-0.272,1601.421,346.515,43.654,43.294
6.991,28.48,435.876,268.282,58.95,1983.676,-1.303,-4.514,1556.45,342.001,42.137,44.888
2.031,8.854,444.73,239.909,53.57,1991.684,-4.405,-15.067,1464.147,326.934,39.381,45.264
-7.45,-33.132,411.598,230.593,52.39,1811.636,-6.447,-21.077,1346.223,305.858,38.274,42.119
9.068,37.323,448.92,238.589,55.21,1940.002,6.79,20.767,1411.5,326.624,36.765,41.421
-14.493,-65.061,383.859,227.627,53.68,1627.729,-12.19,-39.816,1216.193,286.809,35.276,38.365
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,,
,,,9.288,0.03,,,0.0,0.0,0.0,100.0,
,,,21.151,0.07,,,0.0,0.0,0.0,50.0,
,,,47.279,0.16,,,0.0,0.0,0.0,50.0,
,,,54.911,0.19,,,0.0,0.0,0.0,50.0,
,,,64.95,0.23,,,0.0,0.0,0.0,50.0,
,,,44.105,0.16,,,0.0,0.0,0.0,50.0,
,,,53.794,0.2,,,0.0,0.0,0.0,50.0,
,,,52.51,0.2,,,0.0,0.0,0.0,50.0,
,,,58.983,0.23,,,0.0,0.0,0.0,50.0,
,,,55.106,0.22,,,0.0,0.0,0.0,50.0,
,,,66.051,0.27,,,0.0,0.0,0.0,50.0,
,,,52.579,0.22,,,0.0,0.0,0.0,50.0,
,,,58.387,0.25,,,0.0,0.0,0.0,50.0,
,,,36.526,0.16,,,0.0,0.0,0.0,50.0,
,,,49.057,0.22,,,0.0,0.0,0.0,45.833,
,,,47.89,0.22,,,0.0,0.0,0.0,43.137,
,,,46.799,0.22,,,,,,42.308,
,,,33.295,0.16,,,,,,40.0,
,,,61.103,0.3,,,,,,38.961,
,,,57.776,0.29,,,,,,36.25,
,,,60.389,0.31,,,,,,36.047,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,91.231,0.38,,,,,,3.571,
,,,205.55,0.87,,,,,,8.373,
,,,139.717,0.6,,,,,,5.43,
,,,172.364,0.75,,,,,,6.702,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.651,157.395,0.651,,
,,,,,,33.264,0.217,202.179,0.868,,
,,,,,,-37.35,-0.324,122.11,0.544,,
,,,,,,99.435,0.541,234.84,1.084,,
,,,,,,30.055,0.326,294.607,1.41,,
,,,,,,-15.385,-0.217,240.512,1.193,,
,,,,,,0.0,0.0,232.162,1.193,,
,,,,,,0.0,0.0,224.198,1.193,,
,,,0.0,0.0,,0.0,0.0,216.59,1.193,0.0,
,,,0.0,0.0,,0.0,0.0,209.361,1.193,0.0,
,,,0.0,0.0,,0.0,0.0,202.465,1.193,0.0,
,,,0.0,0.0,,27.273,0.325,249.29,1.518,0.0,
,,,0.0,0.0,,0.0,0.0,241.28,1.518,0.0,
,,,0.0,0.0,,-28.571,-0.434,166.889,1.085,0.0,
,,,0.0,0.0,,40.0,0.434,226.352,1.518,0.0,
,,,0.0,0.0,,-2.857,-0.043,213.123,1.475,0.0,
,,,0.0,0.0,,-4.412,-0.065,197.529,1.41,0.0,
,,,0.0,0.0,,-23.077,-0.325,147.384,1.085,0.0,
,,,0.0,0.0,,10.0,0.108,157.326,1.193,0.0,
,,,0.0,0.0,,-9.091,-0.108,138.931,1.085,0.0,
,,,0.0,0.0,,0.0,0.0,135.125,1.085,0.0,
,,,0.0,0.0,,10.0,0.108,144.688,1.193,0.0,
,,,0.0,0.0,,4218.182,50.325,6086.584,51.518,0.0,
,,,0.0,0.0,,106.316,54.772,12242.258,106.289,0.0,
,,,0.0,0.0,,12.186,12.953,13399.208,119.242,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
