hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy
,,,82.493,0.27,,5.019,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,14.801,0.04,,0.985,
,,,18.222,0.05,,1.171,
,,,17.906,0.05,,1.104,
,,,21.088,0.06,,1.271,
,,,24.114,0.07,,1.381,
,,,20.238,0.06,,1.156,
,,,29.707,0.09,,1.685,
,,,25.84,0.08,,1.449,
,,,25.284,0.08,,1.301,
,,,27.843,0.09,,1.378,
,,,24.284,0.08,,1.19,
,,,23.896,0.08,,1.124,
,,,23.541,0.08,,1.1,
,,,2954.723,1.87,,65.157,
,,,2766.575,1.75,,59.322,
,,,2025.538,1.28,,59.813,
,,,2438.735,1.54,,54.417,
,,,3279.535,2.07,,75.0,
,,,4357.831,2.75,,68.408,
,,,1899.332,1.2,,45.283,
,,,2337.877,1.48,,51.93,
,,,3943.522,2.5,,63.452,
,,,2758.943,1.75,,55.205,
,,,2350.273,1.49,,49.667,
,,,2905.581,1.84,,58.599,
,,,1612.788,1.02,,41.129,
,,,3341.468,2.11,,55.526,
,,,2585.648,1.63,,47.522,
,,,2305.034,1.45,,42.773,
,,,3201.371,2.01,,53.316,
,,,2184.722,1.37,,42.415,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,3.587,90.645,1.213,268.036,,20.195
-13.108,-0.47,3.117,76.719,1.054,226.856,,13.328
-11.575,-0.361,2.756,66.054,0.932,195.32,,11.185
13.519,0.373,3.128,73.015,1.058,215.906,,11.827
29.301,0.917,4.045,91.954,1.368,271.907,,13.944
-1.608,-0.065,3.98,88.122,1.346,260.574,,13.103
12.927,0.515,4.495,96.955,1.52,286.696,,13.924
5.0,0.225,4.719,99.245,1.596,293.466,,13.526
-25.313,-1.195,3.525,72.289,1.192,213.757,,9.095
12.164,0.429,3.953,79.101,1.337,233.902,,9.542
-24.009,-0.949,3.004,58.642,1.016,173.405,,7.134
-1.772,-0.053,2.951,56.205,0.998,166.197,,6.466
36.774,1.085,4.036,74.973,1.365,221.695,,7.885
3.736,0.151,4.187,75.804,1.416,224.15,,7.706
11.723,0.491,4.678,82.535,1.582,244.055,,7.719
-4.235,-0.198,4.48,76.988,1.515,227.652,,7.371
-32.409,-1.452,3.028,50.672,1.024,149.838,,5.136
-44.141,-1.337,1.691,27.571,0.572,81.526,,2.784
-15.909,-0.269,1.422,22.596,0.481,66.815,,2.28
-23.909,-0.34,1.082,16.776,0.366,49.606,,1.712
32.787,0.355,1.437,21.759,0.486,64.343,6.617,2.201
32.305,0.464,1.901,28.172,0.643,83.303,8.282,2.815
28.305,0.538,2.44,35.438,0.825,104.791,10.311,3.507
13.455,0.328,2.768,39.459,0.936,116.681,10.419,3.766
23.611,0.653,3.421,47.913,1.157,141.677,12.821,4.232
5.445,0.186,3.608,49.652,1.22,146.822,12.671,4.359
0.492,0.018,3.625,49.063,1.226,145.08,13.319,4.326
-21.37,-0.775,2.851,37.952,0.964,112.223,9.919,3.04
-54.046,-1.541,1.31,17.166,0.443,50.76,4.47,1.382
89.616,1.174,2.484,32.059,0.84,94.799,7.323,2.378
-27.262,-0.677,1.807,22.971,0.611,67.924,5.053,1.763
220.295,3.98,5.787,72.484,1.957,214.334,15.609,5.403
6.438,0.373,6.159,76.03,2.083,224.82,15.324,5.531
-14.69,-0.905,5.255,63.94,1.777,189.069,13.703,4.601
-53.573,-2.815,2.44,29.279,0.825,86.578,6.398,2.059
-12.97,-0.316,2.123,24.865,0.71,74.353,5.853,1.807
20.097,0.41,2.533,29.727,0.86,87.565,6.056,1.996
-2.354,-0.076,2.458,28.667,0.84,83.874,5.541,1.889
71.225,1.723,4.181,48.548,1.44,140.963,8.738,3.205
10.376,0.404,4.586,52.942,1.59,152.684,9.086,3.087
-39.377,-1.823,2.762,31.874,0.97,90.771,5.168,1.712
1.845,0.033,2.796,32.108,0.99,90.669,5.138,1.698
-8.193,-0.245,2.551,29.136,0.91,81.662,4.705,1.563
1.53,0.023,2.573,29.082,0.92,81.348,4.684,1.429
180.443,4.599,7.173,79.269,2.54,223.841,12.687,4.08
35.023,2.453,9.625,105.653,3.43,296.479,14.509,4.937
-42.171,-4.093,5.532,60.48,1.99,168.133,7.963,2.702
-18.67,-1.06,4.472,48.573,1.62,134.087,5.915,2.146
70.754,3.118,7.59,81.648,2.76,224.541,10.306,3.547
-41.206,-3.154,4.436,47.301,1.62,129.52,5.84,2.044
15.122,0.64,5.076,53.921,1.87,146.372,6.33,2.298
-33.385,-1.715,3.362,35.32,1.24,95.751,4.068,1.505
-5.653,-0.209,3.153,32.932,1.17,88.743,3.708,1.349
42.941,1.328,4.48,46.761,1.68,124.706,4.908,1.853
-25.431,-1.152,3.329,34.707,1.26,91.687,3.152,1.262
-31.292,-1.05,2.279,23.713,0.87,62.108,2.267,0.948
-5.686,-0.137,2.141,32.635,1.21,57.752,2.93,0.798
-57.203,-1.228,0.913,9.349,0.35,24.375,0.851,0.356
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,538.031,9.56,,99.48,
,,,643.224,11.72,,99.491,
,,,671.304,12.55,,99.524,
,,,560.803,10.76,,99.354,
,,,586.461,11.55,,99.312,
,,,649.642,13.13,,99.545,
,,,702.643,14.57,,99.59,
,,,747.162,15.9,,99.624,
,,,684.807,14.96,,99.601,
,,,747.883,16.78,,99.644,
,,,714.232,16.48,,99.577,
,,,700.324,16.64,,99.522,
,,,612.146,14.99,,99.469,
,,,570.258,14.4,,97.363,
,,,614.854,16.01,,91.121,
,,,634.424,17.03,,86.491,
,,,557.832,15.45,,83.378,
,,,487.234,13.92,,82.906,
,,,468.327,13.78,,81.926,
,,,492.974,14.93,,79.797,
,,,503.556,15.7,,81.179,
,,,498.799,16.0,,80.402,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,41.064,1.87,,38.086,
,,,39.118,1.8,,40.0,
,,,47.547,2.21,,44.2,
,,,47.523,2.23,,41.45,
,,,50.276,2.38,,44.156,
,,,62.232,2.97,,51.031,
,,,68.416,3.29,,55.201,
,,,73.897,3.58,,57.742,
,,,82.701,4.03,,62.675,
,,,106.088,5.2,,76.358,
,,,102.245,5.05,,68.801,
,,,149.414,7.44,,77.098,
,,,153.132,7.69,,72.071,
,,,172.365,8.73,,71.734,
,,,171.129,8.74,,62.518,
,,,180.833,9.31,,59.224,
,,,185.962,9.65,,54.986,
,,,209.033,10.93,,53.447,
,,,232.978,12.27,,54.801,
,,,198.34,10.52,,44.332,
,,,205.903,11.0,,46.689,
,,,167.292,9.0,,40.25,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,753.1,1.37,,97.163,
,,,732.598,1.36,,100.0,
,,,767.793,1.45,,100.0,
,,,783.113,1.5,,99.338,
,,,819.839,1.59,,100.0,
,,,835.51,1.64,,97.619,
,,,800.375,1.59,,94.643,
,,,775.544,1.56,,97.5,
,,,726.004,1.48,,89.697,
,,,672.17,1.39,,94.558,
,,,590.68,1.24,,95.385,
,,,651.865,1.39,,97.203,
,,,733.573,1.59,,97.546,
,,,571.554,1.26,,94.03,
,,,655.37,1.47,,96.711,
,,,652.733,1.49,,95.513,
,,,581.057,1.35,,91.837,
,,,668.206,1.58,,90.805,
,,,469.721,1.13,,80.142,
,,,388.286,0.95,,69.853,
,,,602.628,1.5,,76.923,
,,,434.757,1.1,,70.064,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,65.962,1.62,,95.858,
,,,73.329,1.83,,98.919,
,,,82.899,2.1,,99.057,
,,,87.218,2.24,,100.0,
,,,91.524,2.38,,99.582,
,,,94.73,2.49,,99.6,
,,,102.191,2.71,,99.632,
,,,103.318,2.76,,99.281,
,,,103.417,2.78,,99.286,
,,,113.59,3.07,,99.353,
,,,116.709,3.17,,99.686,
,,,126.529,3.45,,99.711,
,,,128.061,3.5,,99.15,
,,,126.728,3.47,,99.143,
,,,136.552,3.75,,99.206,
,,,123.867,3.42,,99.13,
,,,150.747,4.2,,99.291,
,,,164.281,4.63,,98.093,
,,,171.889,4.9,,98.196,
,,,214.341,6.18,,98.722,
,,,211.935,6.22,,98.262,
,,,199.767,6.0,,98.039,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.009,0.009,0.207,0.003,0.611,0.005,0.001
0.0,0.0,0.009,0.206,0.003,0.608,0.004,0.001
-66.667,-0.006,0.003,0.068,0.001,0.201,0.001,0.0
100.0,0.003,0.006,0.135,0.002,0.401,0.003,0.001
1750.0,0.103,0.109,2.492,0.037,7.367,0.051,0.012
129.73,0.142,0.251,6.022,0.09,16.818,0.125,0.028
22.353,0.056,0.308,6.646,0.1,20.438,0.135,0.033
15.385,0.047,0.355,7.92,0.12,23.421,0.156,0.038
-23.333,-0.083,0.272,5.901,0.09,17.838,0.117,0.029
8.696,0.024,0.296,6.515,0.1,19.264,0.126,0.032
-12.0,-0.035,0.26,5.826,0.09,16.846,0.111,0.027
-9.091,-0.024,0.237,5.148,0.08,15.224,0.094,0.023
15.0,0.035,0.272,5.758,0.09,17.405,0.104,0.027
22.076,0.06,0.332,6.996,0.11,21.122,0.121,0.033
-19.643,-0.065,0.267,5.692,0.09,16.877,0.104,0.027
57.778,0.154,0.421,8.806,0.14,26.483,0.157,0.042
-17.605,-0.076,0.345,7.509,0.12,21.567,0.128,0.033
-6.553,-0.025,0.32,6.851,0.11,19.93,0.115,0.031
-34.307,-0.111,0.209,4.34,0.07,12.951,0.072,0.02
32.919,0.067,0.276,5.557,0.09,17.033,0.089,0.025
-8.077,-0.024,0.252,5.534,0.09,15.495,0.09,0.023
19.544,0.047,0.299,6.738,0.11,18.335,0.111,0.027
1.712,0.003,0.303,6.711,0.11,18.458,0.105,0.027
-6.542,-0.022,0.281,6.075,0.1,17.071,0.093,0.026
-2.778,-0.009,0.272,6.047,0.1,16.419,0.088,0.025
7.143,0.018,0.289,6.018,0.1,17.399,0.084,0.025
-45.28,-0.132,0.157,3.592,0.06,9.415,0.053,0.014
83.137,0.129,0.286,5.958,0.1,17.052,0.097,0.026
9.507,0.025,0.312,6.521,0.11,18.47,0.108,0.029
-2.088,-0.008,0.303,6.488,0.11,17.885,0.107,0.03
-17.177,-0.054,0.25,5.281,0.09,14.649,0.083,0.024
7.96,0.018,0.268,5.84,0.1,15.645,0.088,0.026
-39.291,-0.106,0.162,3.487,0.06,9.397,0.052,0.015
19.078,0.03,0.191,4.05,0.07,11.073,0.062,0.019
2.535,0.004,0.196,4.032,0.07,11.262,0.058,0.019
-37.901,-0.075,0.121,2.868,0.05,6.939,0.041,0.012
91.341,0.11,0.231,5.142,0.09,13.178,0.074,0.023
-43.182,-0.1,0.131,3.416,0.06,7.434,0.05,0.013
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,1986.026,0.44,,28.025,
,,,1592.927,0.36,,21.951,
,,,1388.829,0.32,,19.162,
,,,1363.483,0.32,,19.277,
,,,1340.842,0.32,,20.126,
,,,1404.106,0.34,,18.994,
,,,1139.847,0.28,,15.819,
,,,1563.891,0.39,,21.196,
,,,1778.024,0.45,,25.281,
,,,1556.493,0.4,,21.858,
,,,994.511,0.26,,12.935,
,,,1389.348,0.37,,17.209,
,,,1474.301,0.4,,18.349,
,,,1664.231,0.46,,19.328,
,,,1032.745,0.29,,10.175,
,,,1201.239,0.34,,12.364,
,,,810.564,0.23,,7.77,
,,,1266.01,0.36,,11.765,
,,,1123.252,0.32,,10.667,
,,,1261.502,0.36,,11.465,
,,,768.124,0.22,,6.984,
,,,764.396,0.22,,6.548,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,29.625,3797.41,10.019,11228.901,,
7.852,2.326,31.952,4025.326,10.805,11902.847,,
3.845,1.228,33.18,4117.445,11.221,12175.239,,
4.923,1.634,34.813,4271.222,11.773,12629.957,,
-1.164,-0.405,34.408,4176.16,11.636,12348.859,,
8.887,3.058,37.466,4486.584,12.67,13266.781,,35.409
13.603,5.097,42.563,5017.265,14.394,14835.997,,38.414
6.049,2.574,45.137,5226.02,15.265,15453.283,,38.175
-1.1,-0.497,44.641,5064.904,15.097,14976.865,,36.3
0.611,0.273,44.913,4991.737,15.189,14760.515,,36.034
9.709,4.361,49.274,5383.296,16.664,15918.347,,38.917
-6.989,-3.444,45.83,4955.207,15.499,14652.493,,35.023
-5.025,-2.303,43.527,4686.213,14.72,13857.082,,32.589
6.382,2.778,46.305,4981.892,15.66,14731.399,,35.017
17.777,8.232,54.537,5868.967,18.443,17354.473,,40.69
4.995,2.724,57.261,6153.043,19.365,18194.48,,42.64
1.627,0.932,58.193,6226.56,19.68,18411.871,,43.206
-6.991,-4.068,54.125,5745.647,18.304,16989.816,,38.896
7.908,4.28,58.405,6134.333,19.752,18139.156,,40.381
3.166,1.849,60.254,6269.117,20.377,18537.711,,39.315
-3.283,-1.978,58.276,6029.893,19.708,17830.326,69.235,37.74
12.126,7.067,65.343,6733.668,22.098,19911.385,75.303,39.267
-0.765,-0.5,64.842,6646.127,21.929,19652.523,73.703,38.542
4.716,3.058,67.9,6924.795,22.963,20476.547,73.868,38.748
-1.758,-1.194,66.706,6766.806,22.559,20009.371,71.94,37.215
2.777,1.852,68.559,6824.45,23.185,20179.822,71.089,36.773
-1.254,-0.86,67.699,6575.834,22.894,19444.672,68.059,35.596
-7.87,-5.328,62.371,5970.916,21.093,17655.934,63.511,32.74
11.379,7.097,69.468,6573.759,23.493,19438.535,67.868,35.399
9.978,6.932,76.4,7135.555,25.837,21099.758,73.41,36.884
6.571,5.02,81.42,7494.696,27.535,22161.736,75.625,37.886
-4.91,-3.997,77.423,7022.452,26.183,20765.312,71.141,35.517
-11.171,-8.649,68.774,6159.71,23.258,18214.197,62.115,31.545
8.862,6.095,74.869,6645.413,25.319,19650.412,67.025,34.34
-9.478,-7.096,67.773,5978.755,22.92,17679.115,60.378,30.815
6.612,4.481,72.254,6274.535,24.19,18741.623,63.325,31.475
-11.27,-8.559,63.695,5517.295,21.46,16375.687,55.958,28.0
14.722,8.906,72.6,6235.15,24.62,18386.408,62.392,30.855
